timestamp,temperature,humidity,heat_index,light,sound
2025-05-02 16:58:21,74.12,65.0,74.29,0,592
2025-05-02 16:58:23,73.94,65.0,74.09,0,593
2025-05-02 16:58:26,74.12,65.0,74.29,0,593
2025-05-02 16:58:31,74.12,65.0,74.29,0,591
2025-05-02 16:58:34,74.12,66.0,74.33,0,609
2025-05-02 16:58:36,74.12,66.0,74.33,0,579
2025-05-02 16:58:39,73.94,66.0,74.14,0,586
2025-05-02 16:58:41,73.94,66.0,74.14,0,626
2025-05-02 16:58:43,73.94,66.0,74.14,0,613
2025-05-02 16:58:46,74.3,66.0,74.53,0,614
2025-05-02 16:58:48,74.12,67.0,74.38,0,610
2025-05-02 16:58:51,73.94,66.0,74.14,0,611
2025-05-02 16:58:53,73.94,66.0,74.14,0,608
2025-05-02 16:58:56,74.3,65.0,74.49,0,614
2025-05-02 16:58:58,73.94,65.0,74.09,0,612
2025-05-02 16:59:01,73.94,65.0,74.09,0,599
2025-05-02 16:59:04,74.12,65.0,74.29,0,607
2025-05-02 16:59:07,74.12,65.0,74.29,0,615
2025-05-02 16:59:10,73.94,65.0,74.09,0,628
2025-05-02 16:59:12,73.94,66.0,74.14,0,633
2025-05-02 16:59:15,74.3,66.0,74.53,0,612
2025-05-02 16:59:17,74.12,65.0,74.29,0,625
2025-05-02 16:59:20,74.3,66.0,74.53,0,632
2025-05-02 16:59:23,74.12,66.0,74.33,0,636
2025-05-02 16:59:28,74.3,66.0,74.53,0,631
2025-05-02 16:59:31,74.3,66.0,74.53,0,630
2025-05-02 16:59:33,73.94,65.0,74.09,0,630
2025-05-02 16:59:36,74.12,65.0,74.29,0,627
2025-05-02 16:59:38,73.94,65.0,74.09,0,627
2025-05-02 16:59:41,74.12,65.0,74.29,0,633
2025-05-02 16:59:43,74.12,65.0,74.29,0,630
2025-05-02 16:59:46,74.12,65.0,74.29,0,629
2025-05-02 16:59:49,74.12,65.0,74.29,0,628
2025-05-02 16:59:51,74.3,65.0,74.49,0,629
2025-05-02 16:59:53,74.3,65.0,74.49,0,629
2025-05-02 16:59:56,74.12,65.0,74.29,0,629
2025-05-02 16:59:59,74.12,65.0,74.29,0,628
2025-05-02 17:00:01,74.12,65.0,74.29,0,631
2025-05-02 17:00:05,74.12,65.0,74.29,0,626
2025-05-02 17:00:07,74.3,64.0,74.44,0,625
2025-05-02 17:00:09,74.12,64.0,74.24,0,626
2025-05-02 17:00:12,74.3,65.0,74.49,0,627
2025-05-02 17:00:14,74.3,65.0,74.49,0,626
2025-05-02 17:00:17,74.3,64.0,74.44,0,626
2025-05-02 17:00:20,74.3,64.0,74.44,0,624
2025-05-02 17:00:22,74.3,64.0,74.44,0,624
2025-05-02 17:00:25,74.3,64.0,74.44,0,625
2025-05-02 17:00:27,74.3,65.0,74.49,0,595
2025-05-02 17:00:30,74.12,64.0,74.24,0,621
2025-05-02 17:00:33,74.48,64.0,74.64,0,623
2025-05-02 17:00:35,74.12,64.0,74.24,0,636
2025-05-02 17:00:38,74.3,65.0,74.49,0,621
2025-05-02 17:00:40,74.12,65.0,74.29,0,622
2025-05-02 17:00:43,74.12,66.0,74.33,0,619
2025-05-02 17:00:45,74.3,66.0,74.53,0,622
2025-05-02 17:00:47,74.3,65.0,74.49,0,622
2025-05-02 17:00:50,74.12,65.0,74.29,0,619
2025-05-02 17:00:53,74.3,65.0,74.49,0,630
2025-05-02 17:00:55,74.3,65.0,74.49,0,625
2025-05-02 17:00:57,74.3,65.0,74.49,0,614
2025-05-02 17:01:00,74.12,65.0,74.29,0,621
2025-05-02 17:01:05,74.3,65.0,74.49,0,612
2025-05-02 17:01:08,74.12,65.0,74.29,0,648
2025-05-02 17:01:10,74.3,65.0,74.49,0,637
2025-05-02 17:01:13,74.12,66.0,74.33,0,626
2025-05-02 17:01:16,74.12,66.0,74.33,0,637
2025-05-02 17:01:18,74.3,65.0,74.49,0,616
2025-05-02 17:01:20,74.12,65.0,74.29,0,646
2025-05-02 17:01:23,73.94,65.0,74.09,0,635
2025-05-02 17:01:26,74.12,65.0,74.29,0,637
2025-05-02 17:01:29,74.3,65.0,74.49,0,636
2025-05-02 17:01:31,74.3,66.0,74.53,0,639
2025-05-02 17:01:33,74.3,66.0,74.53,0,633
2025-05-02 17:01:36,74.3,65.0,74.49,0,631
2025-05-02 17:01:39,74.12,65.0,74.29,0,632
2025-05-02 17:01:41,74.3,65.0,74.49,11,645
2025-05-02 17:01:43,74.3,65.0,74.49,3,645
2025-05-02 17:01:46,74.3,65.0,74.49,2,641
2025-05-02 17:01:48,74.3,65.0,74.49,6,627
2025-05-02 17:01:50,74.3,65.0,74.49,0,639
2025-05-02 17:01:52,74.3,66.0,74.53,16,641
2025-05-02 17:01:54,74.3,66.0,74.53,18,639
2025-05-02 17:01:56,74.3,66.0,74.53,19,638
2025-05-02 17:01:59,74.3,65.0,74.49,17,640
2025-05-02 17:02:01,74.3,65.0,74.49,15,638
2025-05-02 17:02:04,74.3,65.0,74.49,15,635
2025-05-02 17:02:07,74.3,65.0,74.49,13,637
2025-05-02 17:02:09,74.12,64.0,74.24,10,637
2025-05-02 17:02:12,73.94,64.0,74.04,3,638
2025-05-02 17:02:15,74.12,64.0,74.24,3,641
2025-05-02 17:02:18,74.12,64.0,74.24,1,638
2025-05-02 17:02:21,74.12,64.0,74.24,1,632
2025-05-02 17:02:23,73.94,64.0,74.04,0,639
2025-05-02 17:02:26,73.94,64.0,74.04,0,634
2025-05-02 17:02:28,74.12,65.0,74.29,0,638
2025-05-02 17:02:31,73.94,65.0,74.09,0,630
2025-05-02 17:02:34,74.12,65.0,74.29,0,637
2025-05-02 17:02:36,74.12,65.0,74.29,0,633
2025-05-02 17:02:39,73.94,65.0,74.09,0,628
2025-05-02 17:02:41,73.94,66.0,74.14,0,636
2025-05-02 17:02:44,73.94,67.0,74.18,0,639
2025-05-02 17:02:47,74.12,66.0,74.33,0,642
2025-05-02 17:02:49,74.12,66.0,74.33,0,630
2025-05-02 17:02:52,73.94,66.0,74.14,0,636
2025-05-02 17:02:54,74.12,65.0,74.29,0,637
2025-05-02 17:02:57,74.12,66.0,74.33,0,630
2025-05-02 17:02:59,73.94,65.0,74.09,0,640
2025-05-02 17:03:02,74.12,65.0,74.29,2,634
2025-05-02 17:03:05,74.12,65.0,74.29,4,638
2025-05-02 17:03:07,73.94,65.0,74.09,4,634
2025-05-02 17:03:10,73.94,65.0,74.09,3,635
2025-05-02 17:03:13,73.94,65.0,74.09,2,637
2025-05-02 17:03:15,74.12,65.0,74.29,1,633
2025-05-02 17:03:18,74.12,65.0,74.29,1,637
2025-05-02 17:03:21,74.12,65.0,74.29,0,634
2025-05-02 17:03:23,73.94,65.0,74.09,0,633
2025-05-02 17:03:26,74.12,65.0,74.29,0,634
2025-05-02 17:03:29,74.12,65.0,74.29,1,636
2025-05-02 17:03:31,74.12,65.0,74.29,1,637
2025-05-02 17:03:34,73.94,64.0,74.04,1,633
2025-05-02 17:03:36,73.94,64.0,74.04,0,632
2025-05-02 17:03:38,74.12,64.0,74.24,0,626
2025-05-02 17:03:40,73.94,65.0,74.09,0,639
2025-05-02 17:03:43,74.12,65.0,74.29,0,622
2025-05-02 17:03:45,74.3,66.0,74.53,0,631
2025-05-02 17:03:47,74.12,66.0,74.33,2,629
2025-05-02 17:03:49,74.3,66.0,74.53,2,630
2025-05-02 17:03:51,74.3,66.0,74.53,1,632
2025-05-02 17:03:54,74.12,66.0,74.33,1,625
2025-05-02 17:03:57,74.3,65.0,74.49,1,631
2025-05-02 17:03:59,74.3,65.0,74.49,0,629
2025-05-02 17:04:01,74.3,65.0,74.49,0,629
2025-05-02 17:04:04,74.12,65.0,74.29,0,629
2025-05-02 17:04:07,74.12,65.0,74.29,0,627
2025-05-02 17:04:09,74.3,64.0,74.44,0,631
2025-05-02 17:04:12,74.3,64.0,74.44,1,626
2025-05-02 17:04:14,74.66,65.0,74.88,2,630
2025-05-02 17:04:17,74.12,65.0,74.29,2,630
2025-05-02 17:04:19,74.3,65.0,74.49,2,627
2025-05-02 17:04:22,74.3,65.0,74.49,2,629
2025-05-02 17:04:25,74.3,65.0,74.49,1,628
2025-05-02 17:04:27,74.3,65.0,74.49,2,626
2025-05-02 17:04:30,74.3,65.0,74.49,2,629
2025-05-02 17:04:33,74.3,64.0,74.44,1,621
2025-05-02 17:04:35,74.3,64.0,74.44,0,621
2025-05-02 17:04:38,74.12,64.0,74.24,0,628
2025-05-02 17:04:40,74.3,65.0,74.49,0,626
2025-05-02 17:04:43,74.3,65.0,74.49,0,619
2025-05-02 17:04:45,74.12,65.0,74.29,0,627
2025-05-02 17:04:47,74.3,65.0,74.49,1,628
2025-05-02 17:04:50,74.12,66.0,74.33,0,625
2025-05-02 17:04:52,74.3,65.0,74.49,0,624
2025-05-02 17:04:55,74.48,65.0,74.68,0,621
2025-05-02 17:04:57,74.3,65.0,74.49,0,622
2025-05-02 17:04:59,74.3,65.0,74.49,0,624
2025-05-02 17:05:01,74.3,65.0,74.49,0,625
2025-05-02 17:05:04,74.3,65.0,74.49,0,626
2025-05-02 17:05:07,74.3,65.0,74.49,0,626
2025-05-02 17:05:09,74.3,65.0,74.49,0,626
2025-05-02 17:05:12,74.3,65.0,74.49,0,625
2025-05-02 17:05:14,74.3,65.0,74.49,0,624
2025-05-02 17:05:16,74.3,65.0,74.49,0,622
2025-05-02 17:05:19,74.3,65.0,74.49,0,624
2025-05-02 17:05:21,74.3,65.0,74.49,0,622
2025-05-02 17:05:24,74.3,64.0,74.44,0,622
2025-05-02 17:05:27,74.3,64.0,74.44,0,618
2025-05-02 17:05:29,74.3,64.0,74.44,0,621
2025-05-02 17:05:32,74.12,64.0,74.24,0,624
2025-05-02 17:05:34,74.3,64.0,74.44,0,623
2025-05-02 17:05:37,74.3,64.0,74.44,0,617
2025-05-02 17:05:40,74.12,65.0,74.29,0,618
2025-05-02 17:05:42,74.3,64.0,74.44,0,618
2025-05-02 17:05:45,74.3,64.0,74.44,0,619
2025-05-02 17:05:48,74.3,64.0,74.44,0,623
2025-05-02 17:05:50,74.3,64.0,74.44,0,613
2025-05-02 17:05:53,74.3,64.0,74.44,0,617
2025-05-02 17:05:55,74.3,65.0,74.49,0,623
2025-05-02 17:05:58,74.3,65.0,74.49,0,616
2025-05-02 17:06:00,74.12,65.0,74.29,0,620
2025-05-02 17:06:03,74.3,64.0,74.44,0,599
2025-05-02 17:06:05,74.3,65.0,74.49,0,617
2025-05-02 17:06:08,74.3,65.0,74.49,0,619
2025-05-02 17:06:11,74.3,64.0,74.44,0,624
2025-05-02 17:06:13,74.3,64.0,74.44,0,622
2025-05-02 17:06:16,74.12,64.0,74.24,0,624
2025-05-02 17:06:19,74.3,64.0,74.44,0,624
2025-05-02 17:06:21,74.3,64.0,74.44,0,621
2025-05-02 17:06:23,74.3,64.0,74.44,0,623
2025-05-02 17:06:25,74.3,64.0,74.44,0,624
2025-05-02 17:06:27,74.3,65.0,74.49,0,625
2025-05-02 17:06:30,74.3,64.0,74.44,0,639
2025-05-02 17:06:32,74.3,64.0,74.44,0,612
2025-05-02 17:06:34,74.48,64.0,74.64,0,621
2025-05-02 17:06:36,74.3,64.0,74.44,0,631
2025-05-02 17:06:39,74.3,64.0,74.44,0,624
2025-05-02 17:06:41,74.48,64.0,74.64,0,619
2025-05-02 17:06:43,74.3,64.0,74.44,0,621
2025-05-02 17:06:46,73.94,64.0,74.04,0,621
2025-05-02 17:06:48,74.66,64.0,74.83,0,618
2025-05-02 17:06:50,74.3,64.0,74.44,0,624
2025-05-02 17:06:53,74.48,64.0,74.64,0,618
2025-05-02 17:06:56,74.3,64.0,74.44,0,605
2025-05-02 17:06:58,74.3,64.0,74.44,0,617
2025-05-02 17:07:01,74.3,64.0,74.44,0,628
2025-05-02 17:07:04,74.3,64.0,74.44,0,625
2025-05-02 17:07:06,74.3,64.0,74.44,0,626
2025-05-02 17:07:08,74.3,64.0,74.44,0,625
2025-05-02 17:08:53,74.48,64.0,74.64,0,630
2025-05-02 17:08:55,74.48,64.0,74.64,0,633
2025-05-02 17:08:57,74.3,64.0,74.44,0,636
2025-05-02 17:09:00,74.3,64.0,74.44,0,632
2025-05-02 17:09:03,74.48,64.0,74.64,0,636
2025-05-02 17:09:05,74.48,64.0,74.64,0,630
2025-05-02 17:09:08,74.3,64.0,74.44,272,636
2025-05-02 17:09:10,74.48,64.0,74.64,227,633
2025-05-02 17:09:12,74.3,64.0,74.44,0,634
2025-05-02 17:09:14,74.12,64.0,74.24,0,634
2025-05-02 17:09:17,74.48,64.0,74.64,0,633
