timestamp,sleep_event
2025-05-08 21:15:09,SOUND
2025-05-08 21:15:14,SOUND
2025-05-08 21:15:30,SOUND
2025-05-08 21:15:49,SOUND
2025-05-08 21:16:02,SOUND
2025-05-08 21:16:32,SOUND
2025-05-08 21:16:44,SOUND
2025-05-08 21:17:01,SOUND
2025-05-08 21:17:06,SOUND
2025-05-08 21:17:11,SOUND
2025-05-08 21:17:15,SOUND
2025-05-08 21:17:29,SOUND
2025-05-08 21:17:33,SOUND
2025-05-08 21:17:40,SOUND
2025-05-08 21:17:58,SOUND
2025-05-08 21:18:21,SOUND
2025-05-08 21:18:30,SOUND
2025-05-08 21:18:35,SOUND
2025-05-08 21:19:48,SOUND
2025-05-08 21:19:57,SOUND
2025-05-08 21:20:08,SOUND
2025-05-08 21:20:22,SOUND
2025-05-08 21:20:42,SOUND
2025-05-08 21:20:48,SOUND
2025-05-08 21:20:57,SOUND
2025-05-08 21:21:28,SOUND
2025-05-08 21:21:36,SOUND
2025-05-08 21:22:03,SOUND
2025-05-08 21:22:09,SOUND
2025-05-08 21:22:35,SOUND
2025-05-08 21:22:49,SOUND
2025-05-08 21:23:24,SOUND
2025-05-08 21:23:34,SOUND
2025-05-08 21:23:38,SOUND
2025-05-08 21:23:43,SOUND
2025-05-08 21:24:01,SOUND
2025-05-08 21:24:44,SOUND
2025-05-08 21:24:48,SOUND
2025-05-08 21:25:14,SOUND
2025-05-08 21:25:52,SOUND
2025-05-08 21:26:07,SOUND
2025-05-08 21:26:12,SOUND
2025-05-08 21:26:22,SOUND
2025-05-08 21:26:42,SOUND
2025-05-08 21:27:02,SOUND
2025-05-08 21:27:25,SOUND
2025-05-08 21:27:29,SOUND
2025-05-08 21:27:59,SOUND
2025-05-08 21:28:14,SOUND
2025-05-08 21:28:33,SOUND
2025-05-08 21:28:43,SOUND
2025-05-08 21:28:52,SOUND
2025-05-08 21:29:25,SOUND
2025-05-08 21:29:35,SOUND
2025-05-08 21:30:06,SOUND
2025-05-08 21:30:22,SOUND
2025-05-08 21:30:38,SOUND
2025-05-08 21:31:01,SOUND
2025-05-08 21:34:43,LIGHT
2025-05-08 21:34:49,SOUND
2025-05-08 21:35:04,SOUND
2025-05-08 21:35:17,SOUND
2025-05-08 21:41:36,SOUND
2025-05-08 21:43:44,SOUND
2025-05-08 21:44:50,SOUND
2025-05-08 21:52:41,SOUND
2025-05-08 21:56:33,SOUND
2025-05-08 21:56:41,SOUND
2025-05-08 22:02:56,SOUND
2025-05-08 22:24:28,SOUND
2025-05-08 22:25:32,SOUND
2025-05-08 22:29:40,SOUND
2025-05-08 22:29:54,SOUND
2025-05-08 22:29:55,LIGHT
2025-05-08 22:31:06,LIGHT
2025-05-08 22:32:17,SOUND
2025-05-08 22:35:58,SOUND
2025-05-08 22:37:53,SOUND
2025-05-08 22:39:04,SOUND
2025-05-08 22:40:28,SOUND
2025-05-08 22:40:45,SOUND
2025-05-08 22:43:38,SOUND
2025-05-08 22:43:51,SOUND
2025-05-08 22:44:41,SOUND
2025-05-08 23:02:12,SOUND
2025-05-08 23:02:57,SOUND
2025-05-08 23:15:14,LIGHT
2025-05-08 23:18:08,LIGHT
2025-05-08 23:53:55,SOUND
2025-05-08 23:55:06,SOUND
2025-05-08 23:55:31,SOUND
2025-05-09 00:24:40,SOUND
2025-05-09 00:33:50,LIGHT
2025-05-09 00:38:47,SOUND
2025-05-09 01:38:46,SOUND
2025-05-09 02:03:55,SOUND
2025-05-09 02:04:57,SOUND
2025-05-09 02:20:21,SOUND
2025-05-09 02:20:57,SOUND
2025-05-09 03:37:32,LIGHT
2025-05-09 03:39:07,LIGHT
2025-05-09 04:00:28,LIGHT
2025-05-09 04:02:02,LIGHT
2025-05-09 04:16:04,SOUND
2025-05-09 10:57:03,SOUND
2025-05-09 11:24:49,SOUND
2025-05-09 11:26:22,SOUND
2025-05-09 11:47:08,SOUND
2025-05-09 11:47:34,SOUND
2025-05-09 11:49:17,SOUND
2025-05-09 11:50:39,LIGHT
2025-05-09 12:33:11,SOUND
2025-05-09 12:42:20,SOUND
2025-05-09 12:43:02,SOUND
2025-05-09 12:43:19,SOUND
2025-05-09 12:45:28,SOUND
2025-05-09 12:47:51,SOUND
2025-05-09 12:48:26,SOUND
2025-05-09 14:44:10,SOUND
2025-05-09 14:46:06,SOUND
2025-05-09 14:48:02,SOUND
2025-05-09 14:48:19,SOUND
2025-05-09 14:48:25,SOUND
2025-05-09 15:26:04,SOUND
2025-05-09 15:29:31,SOUND
2025-05-09 15:29:40,SOUND
2025-05-09 15:30:06,LIGHT
2025-05-09 15:31:24,SOUND
2025-05-09 15:35:31,SOUND
2025-05-09 16:14:57,LIGHT
2025-05-09 16:17:48,SOUND
2025-05-09 16:23:27,LIGHT
2025-05-09 16:59:39,SOUND
2025-05-09 17:25:04,SOUND
2025-05-09 17:37:41,SOUND
2025-05-09 17:37:44,LIGHT
2025-05-09 17:37:47,SOUND
2025-05-09 17:37:49,LIGHT
2025-05-09 17:37:50,SOUND
2025-05-09 17:37:53,LIGHT
2025-05-09 17:37:59,LIGHT
2025-05-09 17:38:29,LIGHT
2025-05-09 17:38:39,LIGHT
2025-05-09 17:38:42,LIGHT
2025-05-09 17:39:01,LIGHT
2025-05-09 17:39:07,LIGHT
2025-05-09 17:39:13,LIGHT
2025-05-09 17:39:17,SOUND
2025-05-09 17:40:16,LIGHT
2025-05-09 17:40:19,SOUND
2025-05-09 17:43:52,SOUND
2025-05-09 17:44:03,SOUND
2025-05-09 19:02:33,SOUND
2025-05-09 21:51:14,SOUND
2025-05-09 21:51:50,SOUND
2025-05-09 21:56:19,SOUND
2025-05-09 22:03:33,SOUND
2025-05-09 22:03:43,SOUND
2025-05-09 22:06:53,SOUND
2025-05-09 22:09:03,SOUND
2025-05-09 22:09:36,SOUND
