timestamp,sleep_event
2025-05-21 22:23:20,SOUND
2025-05-21 22:23:24,SOUND
2025-05-21 22:23:43,SOUND
2025-05-21 22:23:48,SOUND
2025-05-21 22:23:55,SOUND
2025-05-21 22:24:01,SOUND
2025-05-21 22:24:24,SOUND
2025-05-21 22:24:30,SOUND
2025-05-21 22:24:52,SOUND
2025-05-21 22:25:04,SOUND
2025-05-21 22:25:08,SOUND
2025-05-21 22:25:20,SOUND
2025-05-21 22:25:26,SOUND
2025-05-21 22:25:36,SOUND
2025-05-21 22:25:42,SOUND
2025-05-21 22:26:06,SOUND
2025-05-21 22:26:25,SOUND
2025-05-21 22:26:31,SOUND
2025-05-21 22:26:41,SOUND
2025-05-21 22:26:50,SOUND
2025-05-21 22:26:57,SOUND
2025-05-21 22:27:02,SOUND
2025-05-21 22:27:28,SOUND
2025-05-21 22:27:42,SOUND
2025-05-21 22:27:52,SOUND
2025-05-21 22:28:05,SOUND
2025-05-21 22:28:18,SOUND
2025-05-21 22:28:26,SOUND
2025-05-21 22:28:50,SOUND
2025-05-21 22:28:56,SOUND
2025-05-21 22:29:02,SOUND
2025-05-21 22:29:22,SOUND
2025-05-21 22:29:57,SOUND
2025-05-21 22:30:05,SOUND
2025-05-21 22:30:11,SOUND
2025-05-21 22:30:17,SOUND
2025-05-21 22:30:21,SOUND
2025-05-21 22:30:34,SOUND
2025-05-21 22:30:41,SOUND
2025-05-21 22:30:44,SOUND
2025-05-21 22:30:52,SOUND
2025-05-21 22:31:04,SOUND
2025-05-21 22:31:08,SOUND
2025-05-21 22:31:12,SOUND
2025-05-21 22:31:23,SOUND
2025-05-21 22:31:39,SOUND
2025-05-21 22:32:05,SOUND
2025-05-21 22:32:23,SOUND
2025-05-21 22:32:27,SOUND
2025-05-21 22:32:31,SOUND
2025-05-21 22:32:35,SOUND
2025-05-21 22:32:44,SOUND
2025-05-21 22:32:47,SOUND
2025-05-21 22:32:58,SOUND
2025-05-21 22:33:05,SOUND
2025-05-21 22:33:23,SOUND
2025-05-21 22:33:38,SOUND
2025-05-21 22:33:45,SOUND
2025-05-21 22:33:51,SOUND
2025-05-21 22:33:55,SOUND
2025-05-21 22:33:59,SOUND
2025-05-21 22:34:03,SOUND
2025-05-21 22:34:07,SOUND
2025-05-21 22:34:21,SOUND
2025-05-21 22:34:34,SOUND
2025-05-21 22:34:44,SOUND
2025-05-21 22:34:54,SOUND
2025-05-21 22:35:24,SOUND
2025-05-21 22:35:28,SOUND
2025-05-21 22:35:33,SOUND
2025-05-21 22:35:39,SOUND
2025-05-21 22:36:00,SOUND
2025-05-21 22:36:07,SOUND
2025-05-21 22:36:11,SOUND
2025-05-21 22:36:15,SOUND
2025-05-21 22:36:19,SOUND
2025-05-21 22:36:26,SOUND
2025-05-21 22:36:31,SOUND
2025-05-21 22:36:56,SOUND
2025-05-21 22:37:02,SOUND
2025-05-21 22:37:05,SOUND
2025-05-21 22:37:32,SOUND
2025-05-21 22:37:37,SOUND
2025-05-21 22:37:42,SOUND
2025-05-21 22:37:50,SOUND
2025-05-21 22:37:53,SOUND
2025-05-21 22:37:58,SOUND
2025-05-21 22:38:02,SOUND
2025-05-21 22:38:09,SOUND
2025-05-21 22:38:22,SOUND
2025-05-21 22:38:30,SOUND
2025-05-21 22:38:33,SOUND
2025-05-21 22:38:50,SOUND
2025-05-21 22:38:58,SOUND
2025-05-21 22:39:05,SOUND
2025-05-21 22:39:11,SOUND
2025-05-21 22:39:24,SOUND
2025-05-21 22:39:46,SOUND
2025-05-21 22:40:08,SOUND
2025-05-21 22:40:25,SOUND
2025-05-21 22:40:31,SOUND
2025-05-21 22:40:43,SOUND
2025-05-21 22:41:04,SOUND
2025-05-21 22:41:11,SOUND
2025-05-21 22:41:15,SOUND
2025-05-21 22:41:29,SOUND
2025-05-21 22:41:40,SOUND
2025-05-21 22:41:46,SOUND
2025-05-21 22:41:54,SOUND
2025-05-21 22:42:03,SOUND
2025-05-21 22:42:11,SOUND
2025-05-21 22:42:19,SOUND
2025-05-21 22:42:33,SOUND
2025-05-21 22:42:48,SOUND
2025-05-21 22:42:55,SOUND
2025-05-21 22:43:00,SOUND
2025-05-21 22:43:09,SOUND
2025-05-21 22:43:13,SOUND
2025-05-21 22:43:20,SOUND
2025-05-21 22:43:39,SOUND
2025-05-21 22:43:46,SOUND
2025-05-21 22:43:55,SOUND
2025-05-21 22:43:59,SOUND
2025-05-21 22:44:18,SOUND
2025-05-21 22:44:23,SOUND
2025-05-21 22:44:29,SOUND
2025-05-21 22:44:32,SOUND
2025-05-21 22:44:36,SOUND
2025-05-21 22:45:33,SOUND
2025-05-21 22:45:44,SOUND
2025-05-21 22:45:57,SOUND
2025-05-21 22:46:03,SOUND
2025-05-21 22:46:08,SOUND
2025-05-21 22:46:36,SOUND
2025-05-21 22:46:41,SOUND
2025-05-21 22:47:04,SOUND
2025-05-21 22:47:08,SOUND
2025-05-21 22:47:17,SOUND
2025-05-21 22:47:40,SOUND
2025-05-21 22:47:43,SOUND
2025-05-21 22:47:56,SOUND
2025-05-21 22:48:14,SOUND
2025-05-21 22:48:18,SOUND
2025-05-21 22:48:24,SOUND
2025-05-21 22:48:30,SOUND
2025-05-21 22:48:38,SOUND
2025-05-21 22:48:47,SOUND
2025-05-21 22:49:01,SOUND
2025-05-21 22:49:16,SOUND
2025-05-21 22:49:21,SOUND
2025-05-21 22:49:43,SOUND
2025-05-21 22:49:49,SOUND
2025-05-21 22:49:53,SOUND
2025-05-21 22:50:02,SOUND
2025-05-21 22:50:11,SOUND
2025-05-21 22:50:16,SOUND
2025-05-21 22:50:33,SOUND
2025-05-21 22:50:38,SOUND
2025-05-21 22:50:46,SOUND
2025-05-21 22:50:52,SOUND
2025-05-21 22:50:57,SOUND
2025-05-21 22:51:01,SOUND
2025-05-21 22:51:10,SOUND
2025-05-21 22:51:19,SOUND
2025-05-21 22:51:23,SOUND
2025-05-21 22:51:27,SOUND
2025-05-21 22:51:32,SOUND
2025-05-21 22:51:37,SOUND
2025-05-21 22:51:44,SOUND
2025-05-21 22:51:50,SOUND
2025-05-21 22:51:55,SOUND
2025-05-21 22:52:01,SOUND
2025-05-21 22:52:21,SOUND
2025-05-21 22:52:25,SOUND
2025-05-21 22:52:45,SOUND
2025-05-21 22:52:58,SOUND
2025-05-21 22:53:04,SOUND
2025-05-21 22:53:08,SOUND
2025-05-21 22:53:12,SOUND
2025-05-21 22:53:16,SOUND
2025-05-21 22:53:20,SOUND
2025-05-21 22:53:27,SOUND
2025-05-21 22:53:36,SOUND
2025-05-21 22:53:42,SOUND
2025-05-21 22:53:48,SOUND
2025-05-21 22:53:52,SOUND
2025-05-21 22:53:57,SOUND
2025-05-21 22:54:08,SOUND
2025-05-21 22:54:15,SOUND
2025-05-21 22:54:20,SOUND
2025-05-21 22:54:26,SOUND
2025-05-21 22:54:41,SOUND
2025-05-21 22:54:51,SOUND
2025-05-21 22:55:00,SOUND
2025-05-21 22:55:08,SOUND
2025-05-21 22:55:29,SOUND
2025-05-21 22:55:32,SOUND
2025-05-21 22:55:43,SOUND
2025-05-21 22:55:49,SOUND
2025-05-21 22:55:55,SOUND
2025-05-21 22:56:10,SOUND
2025-05-21 22:56:25,SOUND
2025-05-21 22:56:32,SOUND
2025-05-21 22:56:36,SOUND
2025-05-21 22:56:41,SOUND
2025-05-21 22:56:46,SOUND
2025-05-21 22:56:50,SOUND
2025-05-21 22:56:59,SOUND
2025-05-21 22:57:02,SOUND
2025-05-21 22:57:10,SOUND
2025-05-21 22:57:21,SOUND
2025-05-21 22:57:24,SOUND
2025-05-21 22:57:34,SOUND
2025-05-21 22:57:47,SOUND
2025-05-21 22:58:10,SOUND
2025-05-21 22:58:14,SOUND
2025-05-21 22:58:21,SOUND
2025-05-21 22:58:35,SOUND
2025-05-21 22:58:39,SOUND
2025-05-21 22:58:43,SOUND
2025-05-21 22:58:48,SOUND
2025-05-21 22:58:53,SOUND
2025-05-21 22:59:17,SOUND
2025-05-21 22:59:21,SOUND
2025-05-21 22:59:25,SOUND
2025-05-21 22:59:30,SOUND
2025-05-21 22:59:41,SOUND
2025-05-21 23:00:03,SOUND
2025-05-21 23:00:19,SOUND
2025-05-21 23:00:27,SOUND
2025-05-21 23:00:37,SOUND
2025-05-21 23:00:45,SOUND
2025-05-21 23:00:55,SOUND
2025-05-21 23:00:59,SOUND
2025-05-21 23:01:16,SOUND
2025-05-21 23:01:24,SOUND
2025-05-21 23:01:30,SOUND
2025-05-21 23:01:34,SOUND
2025-05-21 23:01:42,SOUND
2025-05-21 23:01:46,SOUND
2025-05-21 23:01:52,SOUND
2025-05-21 23:02:33,SOUND
2025-05-21 23:02:39,SOUND
2025-05-21 23:02:42,SOUND
2025-05-21 23:02:48,SOUND
2025-05-21 23:02:59,SOUND
2025-05-21 23:03:20,SOUND
2025-05-21 23:03:30,SOUND
2025-05-21 23:03:42,SOUND
2025-05-21 23:03:48,SOUND
2025-05-21 23:04:00,SOUND
2025-05-21 23:04:06,SOUND
2025-05-21 23:04:12,SOUND
2025-05-21 23:04:23,SOUND
2025-05-21 23:04:28,SOUND
2025-05-21 23:04:32,SOUND
2025-05-21 23:04:36,SOUND
2025-05-21 23:04:41,SOUND
2025-05-21 23:04:52,SOUND
2025-05-21 23:04:56,SOUND
2025-05-21 23:05:07,SOUND
2025-05-21 23:05:18,SOUND
2025-05-21 23:05:23,SOUND
2025-05-21 23:05:41,SOUND
2025-05-21 23:06:06,SOUND
2025-05-21 23:06:11,SOUND
2025-05-21 23:06:14,SOUND
2025-05-21 23:06:24,SOUND
2025-05-21 23:06:32,SOUND
2025-05-21 23:06:42,SOUND
2025-05-21 23:07:06,SOUND
2025-05-21 23:07:12,SOUND
2025-05-21 23:07:18,SOUND
2025-05-21 23:07:22,SOUND
2025-05-21 23:07:34,SOUND
2025-05-21 23:07:39,SOUND
2025-05-21 23:07:45,SOUND
2025-05-21 23:07:50,SOUND
2025-05-21 23:08:06,SOUND
2025-05-21 23:08:22,SOUND
2025-05-21 23:08:28,SOUND
2025-05-21 23:08:42,SOUND
2025-05-21 23:08:48,SOUND
2025-05-21 23:08:53,SOUND
2025-05-21 23:08:58,SOUND
2025-05-21 23:09:09,SOUND
2025-05-21 23:09:15,SOUND
2025-05-21 23:09:20,SOUND
2025-05-21 23:09:24,SOUND
2025-05-21 23:09:53,SOUND
2025-05-21 23:09:57,SOUND
2025-05-21 23:10:07,SOUND
2025-05-21 23:10:23,SOUND
2025-05-21 23:10:27,SOUND
2025-05-21 23:10:31,SOUND
2025-05-21 23:10:39,SOUND
2025-05-21 23:10:44,SOUND
2025-05-21 23:10:57,SOUND
2025-05-21 23:11:08,SOUND
2025-05-21 23:11:16,SOUND
2025-05-21 23:11:23,SOUND
2025-05-21 23:11:29,SOUND
2025-05-21 23:11:33,SOUND
2025-05-21 23:11:37,SOUND
2025-05-21 23:11:51,SOUND
2025-05-21 23:11:55,SOUND
2025-05-21 23:12:00,SOUND
2025-05-21 23:12:13,SOUND
2025-05-21 23:12:22,SOUND
2025-05-21 23:12:28,SOUND
2025-05-21 23:12:39,SOUND
2025-05-21 23:12:46,SOUND
2025-05-21 23:12:51,SOUND
2025-05-21 23:12:54,SOUND
2025-05-21 23:13:03,SOUND
2025-05-21 23:13:08,SOUND
2025-05-21 23:13:13,SOUND
2025-05-21 23:13:19,SOUND
2025-05-21 23:13:29,SOUND
2025-05-21 23:13:37,SOUND
2025-05-21 23:13:45,SOUND
2025-05-21 23:14:02,SOUND
2025-05-21 23:14:18,SOUND
2025-05-21 23:14:39,SOUND
2025-05-21 23:14:45,SOUND
2025-05-21 23:14:49,SOUND
2025-05-21 23:14:52,SOUND
2025-05-21 23:14:57,SOUND
2025-05-21 23:15:03,SOUND
2025-05-21 23:15:08,SOUND
2025-05-21 23:15:13,SOUND
2025-05-21 23:15:20,SOUND
2025-05-21 23:15:24,SOUND
2025-05-21 23:15:31,SOUND
2025-05-21 23:15:37,SOUND
2025-05-21 23:15:46,SOUND
2025-05-21 23:15:55,SOUND
2025-05-21 23:16:10,SOUND
2025-05-21 23:16:43,SOUND
2025-05-21 23:16:50,SOUND
2025-05-21 23:16:56,SOUND
2025-05-21 23:17:02,SOUND
2025-05-21 23:17:17,SOUND
2025-05-21 23:17:29,SOUND
2025-05-21 23:17:57,SOUND
2025-05-21 23:18:02,SOUND
2025-05-21 23:18:11,SOUND
2025-05-21 23:18:22,SOUND
2025-05-21 23:18:26,SOUND
2025-05-21 23:18:32,SOUND
2025-05-21 23:19:02,SOUND
2025-05-21 23:19:12,SOUND
2025-05-21 23:19:18,SOUND
2025-05-21 23:19:32,SOUND
2025-05-21 23:19:36,SOUND
2025-05-21 23:19:48,SOUND
2025-05-21 23:20:13,SOUND
2025-05-21 23:20:29,SOUND
2025-05-21 23:20:33,SOUND
2025-05-21 23:20:45,SOUND
2025-05-21 23:21:05,SOUND
2025-05-21 23:21:15,SOUND
2025-05-21 23:21:34,SOUND
2025-05-21 23:22:09,SOUND
2025-05-21 23:22:13,SOUND
2025-05-21 23:22:21,SOUND
2025-05-21 23:22:31,SOUND
2025-05-21 23:22:37,SOUND
2025-05-21 23:23:02,SOUND
2025-05-21 23:23:07,SOUND
2025-05-21 23:23:13,SOUND
2025-05-21 23:23:29,SOUND
2025-05-21 23:23:35,SOUND
2025-05-21 23:23:39,SOUND
2025-05-21 23:23:45,SOUND
2025-05-21 23:23:57,SOUND
2025-05-21 23:24:02,SOUND
2025-05-21 23:24:18,SOUND
2025-05-21 23:24:26,SOUND
2025-05-21 23:24:33,SOUND
2025-05-21 23:24:41,SOUND
2025-05-21 23:24:47,SOUND
2025-05-21 23:25:13,SOUND
2025-05-21 23:25:20,SOUND
2025-05-21 23:25:29,SOUND
2025-05-21 23:25:41,SOUND
2025-05-21 23:25:56,SOUND
2025-05-21 23:26:24,SOUND
2025-05-21 23:26:41,SOUND
2025-05-21 23:26:45,SOUND
2025-05-21 23:26:51,SOUND
2025-05-21 23:26:59,SOUND
2025-05-21 23:27:10,SOUND
2025-05-21 23:27:25,SOUND
2025-05-21 23:27:29,SOUND
2025-05-21 23:28:31,SOUND
2025-05-21 23:28:45,SOUND
2025-05-21 23:28:57,SOUND
2025-05-21 23:29:08,SOUND
2025-05-21 23:29:43,SOUND
2025-05-21 23:30:06,SOUND
2025-05-21 23:30:21,SOUND
2025-05-21 23:30:27,SOUND
2025-05-21 23:30:49,SOUND
2025-05-21 23:30:58,SOUND
2025-05-21 23:31:04,SOUND
2025-05-21 23:31:19,SOUND
2025-05-21 23:31:22,SOUND
2025-05-21 23:31:31,SOUND
2025-05-21 23:31:36,SOUND
2025-05-21 23:31:50,SOUND
2025-05-21 23:32:00,SOUND
2025-05-21 23:32:16,SOUND
2025-05-21 23:32:20,SOUND
2025-05-21 23:32:34,SOUND
2025-05-21 23:32:49,SOUND
2025-05-21 23:32:53,SOUND
2025-05-21 23:33:09,SOUND
2025-05-21 23:33:13,SOUND
2025-05-21 23:33:17,SOUND
2025-05-21 23:33:23,SOUND
2025-05-21 23:33:28,SOUND
2025-05-21 23:33:32,SOUND
2025-05-21 23:33:39,SOUND
2025-05-21 23:33:44,SOUND
2025-05-21 23:33:49,SOUND
2025-05-21 23:34:04,SOUND
2025-05-21 23:34:09,SOUND
2025-05-21 23:34:13,SOUND
2025-05-21 23:34:27,SOUND
2025-05-21 23:34:35,SOUND
2025-05-21 23:34:57,SOUND
2025-05-21 23:35:17,SOUND
2025-05-21 23:35:27,SOUND
2025-05-21 23:35:32,SOUND
2025-05-21 23:35:46,SOUND
2025-05-21 23:35:50,SOUND
2025-05-21 23:36:12,SOUND
2025-05-21 23:37:21,SOUND
2025-05-21 23:37:34,SOUND
2025-05-21 23:37:40,SOUND
2025-05-21 23:37:46,SOUND
2025-05-21 23:38:25,SOUND
2025-05-21 23:38:29,SOUND
2025-05-21 23:38:34,SOUND
2025-05-21 23:38:52,SOUND
2025-05-21 23:39:01,SOUND
2025-05-21 23:39:23,SOUND
2025-05-21 23:39:46,SOUND
2025-05-21 23:40:09,SOUND
2025-05-21 23:40:15,SOUND
2025-05-21 23:40:30,SOUND
2025-05-21 23:40:36,SOUND
2025-05-21 23:40:45,SOUND
2025-05-21 23:40:49,SOUND
2025-05-21 23:41:00,SOUND
2025-05-21 23:41:09,SOUND
2025-05-21 23:41:14,SOUND
2025-05-21 23:41:19,SOUND
2025-05-21 23:41:25,SOUND
2025-05-21 23:41:38,SOUND
2025-05-21 23:41:45,SOUND
2025-05-21 23:41:55,SOUND
2025-05-21 23:42:01,SOUND
2025-05-21 23:42:10,SOUND
2025-05-21 23:42:18,SOUND
2025-05-21 23:42:22,SOUND
2025-05-21 23:42:41,SOUND
2025-05-21 23:42:45,SOUND
2025-05-21 23:42:49,SOUND
2025-05-21 23:42:55,SOUND
2025-05-21 23:43:02,SOUND
2025-05-21 23:43:17,SOUND
2025-05-21 23:43:28,SOUND
2025-05-21 23:43:33,SOUND
2025-05-21 23:43:51,SOUND
2025-05-21 23:43:55,SOUND
2025-05-21 23:44:16,SOUND
2025-05-21 23:44:30,SOUND
2025-05-21 23:44:47,SOUND
2025-05-21 23:44:52,SOUND
2025-05-21 23:45:00,SOUND
2025-05-21 23:45:07,SOUND
2025-05-21 23:45:17,SOUND
2025-05-21 23:45:21,SOUND
2025-05-21 23:45:42,SOUND
2025-05-21 23:45:50,SOUND
2025-05-21 23:45:54,SOUND
2025-05-21 23:45:58,SOUND
2025-05-21 23:46:05,SOUND
2025-05-21 23:46:16,SOUND
2025-05-21 23:46:47,SOUND
2025-05-21 23:46:53,SOUND
2025-05-21 23:47:17,SOUND
2025-05-21 23:47:25,SOUND
2025-05-21 23:47:37,SOUND
2025-05-21 23:47:42,SOUND
2025-05-21 23:47:57,SOUND
2025-05-21 23:48:11,SOUND
2025-05-21 23:48:18,SOUND
2025-05-21 23:48:22,SOUND
2025-05-21 23:48:33,SOUND
2025-05-21 23:48:39,SOUND
2025-05-21 23:48:45,SOUND
2025-05-21 23:48:52,SOUND
2025-05-21 23:48:56,SOUND
2025-05-21 23:49:19,SOUND
2025-05-21 23:49:40,SOUND
2025-05-21 23:49:49,SOUND
2025-05-21 23:49:53,SOUND
2025-05-21 23:50:01,SOUND
2025-05-21 23:50:08,SOUND
2025-05-21 23:50:15,SOUND
2025-05-21 23:50:29,SOUND
2025-05-21 23:50:40,SOUND
2025-05-21 23:50:45,SOUND
2025-05-21 23:50:59,SOUND
2025-05-21 23:51:06,SOUND
2025-05-21 23:51:10,SOUND
2025-05-21 23:51:16,SOUND
2025-05-21 23:51:30,SOUND
2025-05-21 23:51:42,SOUND
2025-05-21 23:51:53,SOUND
2025-05-21 23:52:00,SOUND
2025-05-21 23:52:09,SOUND
2025-05-21 23:52:32,SOUND
2025-05-21 23:52:38,SOUND
2025-05-21 23:53:08,SOUND
2025-05-21 23:53:13,SOUND
2025-05-21 23:53:17,SOUND
2025-05-21 23:53:22,SOUND
2025-05-21 23:53:36,SOUND
2025-05-21 23:53:42,SOUND
2025-05-21 23:53:50,SOUND
2025-05-21 23:54:14,SOUND
2025-05-21 23:54:21,SOUND
2025-05-21 23:54:36,SOUND
2025-05-21 23:54:40,SOUND
2025-05-21 23:55:06,SOUND
2025-05-21 23:55:15,SOUND
2025-05-21 23:55:23,SOUND
2025-05-21 23:55:30,SOUND
2025-05-21 23:55:41,SOUND
2025-05-21 23:55:50,SOUND
